date,game_id,team,before_rank,before,after,change,opponent,opponent_before,result,my_score,opponent_score,tournament,importance,expected
2022-11-13 11:00:00,103606,Mexico,5,1555.2,1556.51,1.31,Venezuela,1488.2,W,10,0,XIV Campeonato Panamericano Sub-18 | U-18 Pan American Championship - 2022,2.0,0.5639
2022-11-13 11:00:00,103606,Venezuela,8,1488.2,1486.89,-1.31,Mexico,1555.2,L,0,10,XIV Campeonato Panamericano Sub-18 | U-18 Pan American Championship - 2022,2.0,0.4361
2022-11-13 15:00:00,103605,United States of America,3,1598.14,1599.33,1.18,Panama,1485.85,W,11,1,XIV Campeonato Panamericano Sub-18 | U-18 Pan American Championship - 2022,2.0,0.6061
2022-11-13 15:00:00,103605,Panama,9,1485.85,1484.67,-1.18,United States of America,1598.14,L,1,11,XIV Campeonato Panamericano Sub-18 | U-18 Pan American Championship - 2022,2.0,0.3939
2022-11-20 11:00:00,103728,Brazil,22,1262.28,1261.96,-0.32,Dominican Republic,1526.94,L,3,7,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.2659
2022-11-20 11:00:00,103728,Dominican Republic,6,1526.94,1527.26,0.32,Brazil,1262.28,W,7,3,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.7341
2022-11-20 14:30:00,103729,Mexico,5,1556.51,1556.59,0.08,Ecuador,817.53,W,13,1,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.9446
2022-11-20 14:30:00,103729,Ecuador,52,817.53,817.44,-0.08,Mexico,1556.51,L,1,13,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.0554
2022-11-20 18:30:00,103730,Mexico,5,1556.59,1555.97,-0.62,Cuba,1491.71,L,2,4,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.5619
2022-11-20 18:30:00,103730,Cuba,7,1491.71,1492.33,0.62,Mexico,1556.59,W,4,2,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.4381
2022-11-21 09:00:00,103731,Dominican Republic,6,1527.26,1527.35,0.09,Ecuador,817.44,W,13,2,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.9384
2022-11-21 09:00:00,103731,Ecuador,52,817.44,817.35,-0.09,Dominican Republic,1527.26,L,2,13,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.0616
2022-11-21 12:30:00,103732,Cuba,7,1492.33,1492.43,0.1,Ecuador,817.35,W,10,0,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.9302
2022-11-21 12:30:00,103732,Ecuador,52,817.35,817.25,-0.1,Cuba,1492.33,L,0,10,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.0698
2022-11-21 15:00:00,103733,Cuba,7,1492.43,1492.86,0.42,Brazil,1261.96,W,9,0,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.7078
2022-11-21 15:00:00,103733,Brazil,22,1261.96,1261.53,-0.42,Cuba,1492.43,L,0,9,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.2922
2022-11-21 18:30:00,103734,Brazil,22,1261.53,1261.17,-0.37,Mexico,1555.97,L,0,11,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.2442
2022-11-21 18:30:00,103734,Mexico,5,1555.97,1556.34,0.37,Brazil,1261.53,W,11,0,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.7558
2022-11-22 09:00:00,103735,Brazil,22,1261.17,1261.4,0.23,Ecuador,817.25,W,10,0,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.846
2022-11-22 09:00:00,103735,Ecuador,52,817.25,817.02,-0.23,Brazil,1261.17,L,0,10,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.154
2022-11-22 12:30:00,103736,Dominican Republic,6,1527.35,1526.79,-0.56,Cuba,1492.86,L,4,5,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.533
2022-11-22 12:30:00,103736,Cuba,7,1492.86,1493.42,0.56,Dominican Republic,1527.35,W,5,4,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.467
2022-11-22 18:30:00,103737,Dominican Republic,6,1526.79,1526.08,-0.71,Mexico,1556.34,L,0,10,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.4717
2022-11-22 18:30:00,103737,Mexico,5,1556.34,1557.05,0.71,Dominican Republic,1526.79,W,10,0,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.5283
2022-11-24 09:00:00,103738,Dominican Republic,6,1526.08,1526.48,0.4,Brazil,1261.4,W,17,7,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.7341
2022-11-24 09:00:00,103738,Brazil,22,1261.4,1261.0,-0.4,Dominican Republic,1526.08,L,7,17,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.2659
2022-11-24 12:30:00,103739,Ecuador,52,817.02,816.93,-0.08,Mexico,1557.05,L,1,13,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.0552
2022-11-24 12:30:00,103739,Mexico,5,1557.05,1557.13,0.08,Ecuador,817.02,W,13,1,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.9448
2022-11-24 18:30:00,103740,Cuba,7,1493.42,1492.96,-0.46,Mexico,1557.13,L,0,1,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.4392
2022-11-24 18:30:00,103740,Mexico,5,1557.13,1557.59,0.46,Cuba,1493.42,W,1,0,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.5608
2022-11-25 09:00:00,103741,Ecuador,52,816.93,816.84,-0.09,Dominican Republic,1526.48,L,2,15,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.0616
2022-11-25 09:00:00,103741,Dominican Republic,6,1526.48,1526.57,0.09,Ecuador,816.93,W,15,2,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.9384
2022-11-25 12:30:00,103742,Ecuador,52,816.84,816.74,-0.1,Cuba,1492.96,L,1,20,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.0695
2022-11-25 12:30:00,103742,Cuba,7,1492.96,1493.06,0.1,Ecuador,816.84,W,20,1,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.9305
2022-11-25 15:00:00,103743,Brazil,23,1261.0,1260.56,-0.44,Cuba,1493.06,L,0,19,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.291
2022-11-25 15:00:00,103743,Cuba,7,1493.06,1493.5,0.44,Brazil,1261.0,W,19,0,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.709
2022-11-25 18:30:00,103744,Mexico,5,1557.59,1557.96,0.36,Brazil,1260.56,W,12,0,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.7577
2022-11-25 18:30:00,103744,Brazil,23,1260.56,1260.2,-0.36,Mexico,1557.59,L,0,12,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.2423
2022-11-26 09:00:00,103745,Ecuador,52,816.74,816.54,-0.19,Brazil,1260.2,L,4,9,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.1542
2022-11-26 09:00:00,103745,Brazil,23,1260.2,1260.39,0.19,Ecuador,816.74,W,9,4,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.8458
2022-11-26 12:30:00,103746,Cuba,7,1493.5,1494.27,0.77,Dominican Republic,1526.57,W,10,1,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.4683
2022-11-26 12:30:00,103746,Dominican Republic,6,1526.57,1525.8,-0.77,Cuba,1493.5,L,1,10,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.5317
2022-11-26 18:30:00,103747,Mexico,5,1557.96,1558.52,0.56,Dominican Republic,1525.8,W,5,1,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.5308
2022-11-26 18:30:00,103747,Dominican Republic,6,1525.8,1525.24,-0.56,Mexico,1557.96,L,1,5,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.4692
2022-11-27 15:30:00,103748,Dominican Republic,6,1525.24,1525.6,0.36,Brazil,1260.39,W,8,1,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.7343
2022-11-27 15:30:00,103748,Brazil,23,1260.39,1260.03,-0.36,Dominican Republic,1525.24,L,1,8,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.2657
2022-11-27 18:00:00,103749,Cuba,7,1494.27,1493.74,-0.53,Mexico,1558.52,L,1,5,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.4387
2022-11-27 18:00:00,103749,Mexico,5,1558.52,1559.04,0.53,Cuba,1494.27,W,5,1,U-10 International Championship 2022 - Campeonato Internacional Sub-10 2022,1.0,0.5613
2022-12-04 15:00:00,103576,Puerto Rico,17,1368.16,1356.98,-11.17,Curaçao,896.0,L,1,7,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.8596
2022-12-04 15:00:00,103576,Curaçao,45,896.0,907.17,11.17,Puerto Rico,1368.16,W,7,1,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.1404
2022-12-04 19:00:00,103577,Bahamas,54,800.0,803.4,3.4,Virgin Islands,608.0,W,4,3,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.6763
2022-12-04 19:00:00,103577,Virgin Islands,68,608.0,604.6,-3.4,Bahamas,800.0,L,3,4,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.3237
2022-12-05 15:00:00,103578,Virgin Islands,68,604.6,604.14,-0.46,Cuba,1493.74,L,0,9,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.0319
2022-12-05 15:00:00,103578,Cuba,7,1493.74,1494.21,0.46,Virgin Islands,604.6,W,9,0,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.9681
2022-12-05 19:00:00,103579,Curaçao,44,907.17,911.59,4.42,Bahamas,803.4,W,12,10,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.5983
2022-12-05 19:00:00,103579,Bahamas,53,803.4,798.98,-4.42,Curaçao,907.17,L,10,12,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.4017
2022-12-06 15:00:00,103580,Virgin Islands,68,604.14,612.17,8.03,Curaçao,911.59,W,11,10,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.2351
2022-12-06 15:00:00,103580,Curaçao,44,911.59,903.56,-8.03,Virgin Islands,604.14,L,10,11,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.7649
2022-12-06 19:00:00,103581,Cuba,7,1494.21,1486.03,-8.17,Puerto Rico,1356.98,L,0,6,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.6287
2022-12-06 19:00:00,103581,Puerto Rico,17,1356.98,1365.16,8.17,Cuba,1494.21,W,6,0,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.3713
2022-12-07 14:00:00,103582,Puerto Rico,17,1365.16,1365.84,0.68,Virgin Islands,612.17,W,6,0,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.9473
2022-12-07 14:00:00,103582,Virgin Islands,68,612.17,611.49,-0.68,Puerto Rico,1365.16,L,0,6,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.0527
2022-12-07 19:00:00,103583,Cuba,8,1486.03,1486.9,0.87,Bahamas,798.98,W,9,3,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.9332
2022-12-07 19:00:00,103583,Bahamas,57,798.98,798.11,-0.87,Cuba,1486.03,L,3,9,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.0668
2022-12-08 15:00:00,103584,Curaçao,44,903.56,902.55,-1.01,Cuba,1486.9,L,7,8,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.0963
2022-12-08 15:00:00,103584,Cuba,7,1486.9,1487.91,1.01,Curaçao,903.56,W,8,7,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.9037
2022-12-08 19:00:00,103585,Bahamas,57,798.11,796.59,-1.53,Puerto Rico,1365.84,L,2,14,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.1017
2022-12-08 19:00:00,103585,Puerto Rico,17,1365.84,1367.37,1.53,Bahamas,798.11,W,14,2,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.8983
2022-12-10 14:00:00,104162,Cuba,7,1487.91,1488.96,1.05,Curaçao,902.55,W,4,2,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.9043
2022-12-10 14:00:00,104162,Curaçao,44,902.55,901.5,-1.05,Cuba,1487.91,L,2,4,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.0957
2022-12-10 19:00:00,104163,Puerto Rico,17,1367.37,1368.67,1.31,Bahamas,796.59,W,9,3,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.8994
2022-12-10 19:00:00,104163,Bahamas,57,796.59,795.28,-1.31,Puerto Rico,1367.37,L,3,9,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.1006
2022-12-11 13:00:00,104201,Curaçao,45,901.5,905.89,4.39,Bahamas,795.28,W,4,2,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.6005
2022-12-11 13:00:00,104201,Bahamas,57,795.28,790.88,-4.39,Curaçao,901.5,L,2,4,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.3995
2022-12-11 17:00:00,104202,Puerto Rico,17,1368.67,1376.34,7.67,Cuba,1488.96,W,9,4,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.3866
2022-12-11 17:00:00,104202,Cuba,7,1488.96,1481.3,-7.67,Puerto Rico,1368.67,L,4,9,IV Caribbean Baseball Cup 2022 - IV Copa del Caribe de Béisbol 2022,10.0,0.6134
2022-12-12 13:30:00,103799,Guam,38,1005.09,1004.86,-0.23,Australia,1446.1,L,0,10,U-18 Men's Baseball Oceania Championship 2022,1.0,0.1555
2022-12-12 13:30:00,103799,Australia,12,1446.1,1446.33,0.23,Guam,1005.09,W,10,0,U-18 Men's Baseball Oceania Championship 2022,1.0,0.8445
2022-12-12 16:30:00,103800,Guam,38,1004.86,1004.03,-0.83,New Zealand,827.17,L,2,7,U-18 Men's Baseball Oceania Championship 2022,1.0,0.6642
2022-12-12 16:30:00,103800,New Zealand,51,827.17,828.0,0.83,Guam,1004.86,W,7,2,U-18 Men's Baseball Oceania Championship 2022,1.0,0.3358
2022-12-13 10:30:00,103801,Australia,12,1446.33,1445.24,-1.1,New Zealand,828.0,L,6,10,U-18 Men's Baseball Oceania Championship 2022,1.0,0.9147
2022-12-13 10:30:00,103801,New Zealand,51,828.0,829.09,1.1,Australia,1446.33,W,10,6,U-18 Men's Baseball Oceania Championship 2022,1.0,0.0853
2022-12-13 14:30:00,103802,Australia,12,1445.24,1445.47,0.23,Guam,1004.03,W,11,0,U-18 Men's Baseball Oceania Championship 2022,1.0,0.8446
2022-12-13 14:30:00,103802,Guam,38,1004.03,1003.8,-0.23,Australia,1445.24,L,0,11,U-18 Men's Baseball Oceania Championship 2022,1.0,0.1554
2022-12-14 09:00:00,103803,New Zealand,51,829.09,829.95,0.86,Guam,1003.8,W,13,7,U-18 Men's Baseball Oceania Championship 2022,1.0,0.3384
2022-12-14 09:00:00,103803,Guam,38,1003.8,1002.94,-0.86,New Zealand,829.09,L,7,13,U-18 Men's Baseball Oceania Championship 2022,1.0,0.6616
2022-12-14 13:00:00,103804,New Zealand,51,829.95,829.83,-0.13,Australia,1445.47,L,0,10,U-18 Men's Baseball Oceania Championship 2022,1.0,0.0861
2022-12-14 13:00:00,103804,Australia,12,1445.47,1445.6,0.13,New Zealand,829.95,W,10,0,U-18 Men's Baseball Oceania Championship 2022,1.0,0.9139
2022-12-15 13:00:00,103806,Australia,12,1445.6,1445.7,0.1,New Zealand,829.83,W,4,0,U-18 Men's Baseball Oceania Championship 2022,1.0,0.914
2022-12-15 13:00:00,103806,New Zealand,51,829.83,829.72,-0.1,Australia,1445.6,L,0,4,U-18 Men's Baseball Oceania Championship 2022,1.0,0.086
2023-01-27 09:00:00,105587,Pakistan,34,1046.97,1048.35,1.38,Afghanistan,256.0,W,17,0,BFA XV West Asian Cup 2023,20.0,0.9542
2023-01-27 09:00:00,105587,Afghanistan,91,256.0,254.62,-1.38,Pakistan,1046.97,L,0,17,BFA XV West Asian Cup 2023,20.0,0.0458
2023-01-27 12:00:00,105588,Sri Lanka,41,928.0,929.68,1.68,Nepal,192.0,W,26,0,BFA XV West Asian Cup 2023,20.0,0.944
2023-01-27 12:00:00,105588,Nepal,94,192.0,190.32,-1.68,Sri Lanka,928.0,L,0,26,BFA XV West Asian Cup 2023,20.0,0.056
2023-01-27 15:00:00,105805,India,66,624.0,614.22,-9.78,Palestine,800.0,L,0,9,BFA XV West Asian Cup 2023,20.0,0.3373
2023-01-27 15:00:00,105805,Palestine,54,800.0,809.78,9.78,India,624.0,W,9,0,BFA XV West Asian Cup 2023,20.0,0.6627
2023-01-28 09:00:00,105590,Bangladesh,82,384.0,381.83,-2.17,Pakistan,1048.35,L,0,14,BFA XV West Asian Cup 2023,20.0,0.0725
2023-01-28 09:00:00,105590,Pakistan,34,1048.35,1050.52,2.17,Bangladesh,384.0,W,14,0,BFA XV West Asian Cup 2023,20.0,0.9275
2023-01-28 12:00:00,105591,Nepal,94,190.32,187.77,-2.55,Palestine,809.78,L,1,22,BFA XV West Asian Cup 2023,20.0,0.0849
2023-01-28 12:00:00,105591,Palestine,53,809.78,812.33,2.55,Nepal,190.32,W,22,1,BFA XV West Asian Cup 2023,20.0,0.9151
2023-01-28 15:00:00,105592,India,67,614.22,607.56,-6.66,Sri Lanka,929.68,L,2,11,BFA XV West Asian Cup 2023,20.0,0.2296
2023-01-28 15:00:00,105592,Sri Lanka,41,929.68,936.34,6.66,India,614.22,W,11,2,BFA XV West Asian Cup 2023,20.0,0.7704
2023-01-29 09:00:00,105593,Bangladesh,82,381.83,393.24,11.41,Afghanistan,254.62,W,12,2,BFA XV West Asian Cup 2023,20.0,0.6197
2023-01-29 09:00:00,105593,Afghanistan,91,254.62,243.21,-11.41,Bangladesh,381.83,L,2,12,BFA XV West Asian Cup 2023,20.0,0.3803
2023-01-29 12:00:00,105594,India,68,607.56,612.55,4.99,Nepal,187.77,W,15,0,BFA XV West Asian Cup 2023,20.0,0.8336
2023-01-29 12:00:00,105594,Nepal,94,187.77,182.78,-4.99,India,607.56,L,0,15,BFA XV West Asian Cup 2023,20.0,0.1664
2023-01-29 15:00:00,105595,Sri Lanka,41,936.34,917.84,-18.5,Palestine,812.33,L,0,10,BFA XV West Asian Cup 2023,20.0,0.6168
2023-01-29 15:00:00,105595,Palestine,53,812.33,830.83,18.5,Sri Lanka,936.34,W,10,0,BFA XV West Asian Cup 2023,20.0,0.3832
2023-01-31 10:00:00,105807,Palestine,51,830.83,835.55,4.72,Bangladesh,393.24,W,14,3,BFA XV West Asian Cup 2023,20.0,0.8428
2023-01-31 10:00:00,105807,Bangladesh,82,393.24,388.52,-4.72,Palestine,830.83,L,3,14,BFA XV West Asian Cup 2023,20.0,0.1572
2023-01-31 14:30:00,105806,Pakistan,34,1050.52,1061.78,11.26,Sri Lanka,917.84,W,16,1,BFA XV West Asian Cup 2023,20.0,0.6246
2023-01-31 14:30:00,105806,Sri Lanka,41,917.84,906.57,-11.26,Pakistan,1050.52,L,1,16,BFA XV West Asian Cup 2023,20.0,0.3754
2023-02-01 10:00:00,105600,Sri Lanka,43,906.57,909.22,2.65,Bangladesh,388.52,W,3,1,BFA XV West Asian Cup 2023,20.0,0.8795
2023-02-01 10:00:00,105600,Bangladesh,82,388.52,385.87,-2.65,Sri Lanka,906.57,L,1,3,BFA XV West Asian Cup 2023,20.0,0.1205
2023-02-01 14:30:00,105601,Palestine,49,835.55,827.27,-8.28,Pakistan,1061.78,L,3,11,BFA XV West Asian Cup 2023,20.0,0.2956
2023-02-01 14:30:00,105601,Pakistan,34,1061.78,1070.06,8.28,Palestine,835.55,W,11,3,BFA XV West Asian Cup 2023,20.0,0.7044
2023-02-06 11:00:00,105653,El Salvador,71,560.0,544.26,-15.74,Costa Rica,320.0,L,1,3,Central American & Caribbean Games Qualifier 2023 - Clasificatorio para los Juegos Centroamericanos y del Caribe 2023,20.0,0.7153
2023-02-06 11:00:00,105653,Costa Rica,86,320.0,335.74,15.74,El Salvador,560.0,W,3,1,Central American & Caribbean Games Qualifier 2023 - Clasificatorio para los Juegos Centroamericanos y del Caribe 2023,20.0,0.2847
2023-02-06 18:30:00,105654,Nicaragua,14,1424.74,1427.26,2.52,Honduras,832.0,W,7,0,Central American & Caribbean Games Qualifier 2023 - Clasificatorio para los Juegos Centroamericanos y del Caribe 2023,20.0,0.9068
2023-02-06 18:30:00,105654,Honduras,50,832.0,829.48,-2.52,Nicaragua,1424.74,L,0,7,Central American & Caribbean Games Qualifier 2023 - Clasificatorio para los Juegos Centroamericanos y del Caribe 2023,20.0,0.0932
2023-02-07 18:30:00,105656,Costa Rica,86,335.74,335.29,-0.45,Nicaragua,1427.26,L,0,13,Central American & Caribbean Games Qualifier 2023 - Clasificatorio para los Juegos Centroamericanos y del Caribe 2023,20.0,0.0149
2023-02-07 18:30:00,105656,Nicaragua,13,1427.26,1427.7,0.45,Costa Rica,335.74,W,13,0,Central American & Caribbean Games Qualifier 2023 - Clasificatorio para los Juegos Centroamericanos y del Caribe 2023,20.0,0.9851
2023-02-08 11:00:00,105657,Honduras,51,829.48,832.75,3.26,Costa Rica,335.29,W,6,1,Central American & Caribbean Games Qualifier 2023 - Clasificatorio para los Juegos Centroamericanos y del Caribe 2023,20.0,0.8695
2023-02-08 11:00:00,105657,Costa Rica,86,335.29,332.02,-3.26,Honduras,829.48,L,1,6,Central American & Caribbean Games Qualifier 2023 - Clasificatorio para los Juegos Centroamericanos y del Caribe 2023,20.0,0.1305
2023-02-09 18:30:00,105660,Nicaragua,13,1427.7,1428.62,0.91,El Salvador,544.26,W,8,0,Central American & Caribbean Games Qualifier 2023 - Clasificatorio para los Juegos Centroamericanos y del Caribe 2023,20.0,0.9674
2023-02-09 18:30:00,105660,El Salvador,72,544.26,543.35,-0.91,Nicaragua,1427.7,L,0,8,Central American & Caribbean Games Qualifier 2023 - Clasificatorio para los Juegos Centroamericanos y del Caribe 2023,20.0,0.0326
2023-02-10 11:00:00,105661,Honduras,49,832.75,838.69,5.95,El Salvador,543.35,W,8,4,Central American & Caribbean Games Qualifier 2023 - Clasificatorio para los Juegos Centroamericanos y del Caribe 2023,20.0,0.7522
2023-02-10 11:00:00,105661,El Salvador,73,543.35,537.41,-5.95,Honduras,832.75,L,4,8,Central American & Caribbean Games Qualifier 2023 - Clasificatorio para los Juegos Centroamericanos y del Caribe 2023,20.0,0.2478
2023-02-12 18:00:00,105671,Nicaragua,13,1428.62,1431.44,2.82,Honduras,838.69,W,13,1,Central American & Caribbean Games Qualifier 2023 - Clasificatorio para los Juegos Centroamericanos y del Caribe 2023,20.0,0.9058
2023-02-12 18:00:00,105671,Honduras,49,838.69,835.87,-2.82,Nicaragua,1428.62,L,1,13,Central American & Caribbean Games Qualifier 2023 - Clasificatorio para los Juegos Centroamericanos y del Caribe 2023,20.0,0.0942
2023-03-08,719542,Netherlands,9,1484.15,1538.85,54.7,Cuba,1481.3,W,4,2,World Baseball Classic Pool Play,100.0,0.5027
2023-03-08,719542,Cuba,10,1481.3,1426.6,-54.7,Netherlands,1484.15,L,2,4,World Baseball Classic Pool Play,100.0,0.4973
2023-03-08,719543,Chinese Taipei,2,1613.85,1529.96,-83.9,Panama,1484.67,L,5,12,World Baseball Classic Pool Play,100.0,0.6215
2023-03-08,719543,Panama,9,1484.67,1568.57,83.9,Chinese Taipei,1613.85,W,12,5,World Baseball Classic Pool Play,100.0,0.3785
2023-03-09,719530,Republic of Korea,3,1586.81,1520.43,-66.38,Australia,1445.7,L,7,8,World Baseball Classic Pool Play,100.0,0.6322
2023-03-09,719530,Australia,11,1445.7,1512.08,66.38,Republic of Korea,1586.81,W,8,7,World Baseball Classic Pool Play,100.0,0.3678
2023-03-09,719539,Netherlands,5,1538.85,1596.98,58.13,Panama,1568.57,W,3,1,World Baseball Classic Pool Play,100.0,0.4715
2023-03-09,719539,Panama,3,1568.57,1510.44,-58.13,Netherlands,1538.85,L,1,3,World Baseball Classic Pool Play,100.0,0.5285
2023-03-09,719533,Japan,1,1615.26,1644.47,29.22,China,1280.0,W,8,1,World Baseball Classic Pool Play,100.0,0.7836
2023-03-09,719533,China,21,1280.0,1250.78,-29.22,Japan,1615.26,L,1,8,World Baseball Classic Pool Play,100.0,0.2164
2023-03-09,719541,Cuba,13,1426.6,1357.98,-68.62,Italy,1324.52,L,3,6,World Baseball Classic Pool Play,100.0,0.5967
2023-03-09,719541,Italy,19,1324.52,1393.14,68.62,Cuba,1426.6,W,6,3,World Baseball Classic Pool Play,100.0,0.4033
2023-03-10,719531,China,23,1250.78,1214.33,-36.45,Czechia,1450.83,L,5,8,World Baseball Classic Pool Play,100.0,0.317
